-4 -3.919192 -3.838384 -3.676768 -3.59596 -3.515152 -3.353535 -2.868687 -2.707071 -2.626263 -2.464646 -2.060606 -1.575758 -1.494949 -1.414141 -1.252525 -1.171717 -1.090909 -0.9292929 -0.8484848 -0.5252525 -0.4444444 -0.3636364 0.04040404 0.2020202 0.2828283 0.3636364 0.4444444 0.6060606 0.7676768 0.8484848 0.9292929 1.090909 1.252525 1.575758 1.818182 1.89899 1.979798 2.141414 2.30303 2.383838 2.464646 2.707071 3.111111 3.191919 3.353535 3.434343 3.515152 3.757576 4 
-7.0539 -5.7662 -3.8247 -0.748 -0.2983 -0.5542 -1.6559 -3.2097 -3.8846 -3.3473 -1.5214 0.4442 1.7065 1.055 0.2301 -0.5885 -0.2727 0.2653 1.2613 0.9016 -4.4372 -4.6637 -4.1754 -2.2021 -3.0818 -3.1261 -2.9518 -2.628 -1.4656 0.1697 0.9716 1.5373 0.8278 -2.5274 -5.2861 -1.2961 -0.7363 -1.1361 -3.8092 -5.3707 -4.7644 -3.1604 2.0191 3.0895 3.4336 4.0579 3.9532 3.5053 2.1472 0.1931 
-3.838384 -3.757576 -3.59596 -3.515152 -3.272727 -3.030303 -2.949495 -2.868687 -2.787879 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.89899 -1.414141 -1.252525 -1.090909 -0.9292929 -0.6868687 -0.6060606 -0.4444444 -0.1212121 0.04040404 0.1212121 0.4444444 0.6060606 0.7676768 0.9292929 1.010101 1.090909 1.171717 1.252525 1.494949 1.656566 1.737374 1.89899 2.141414 2.222222 2.464646 2.626263 2.787879 2.868687 3.111111 3.191919 3.272727 3.515152 3.919192 4 
3.6722 2.6453 0.4076 -0.4135 -0.0025 2.4645 2.7182 2.5828 2.0206 -0.3285 -0.3188 -0.0753 0.527 1.2968 2.0744 3.6275 3.0584 1.1984 0.3047 0.5695 0.7556 0.3266 -0.9405 -1.9913 -0.9662 -0.6517 -1.7755 -1.1634 -0.7742 -2.0275 -3.1102 -4.005 -4.4595 -4.2738 -0.6341 2.1148 2.9584 3.2879 0.5138 -0.0585 -1.5672 -4.7981 -8.8491 -9.8284 -6.8863 -4.8477 -2.8956 1.4043 5.7195 5.9137 
-4 -3.919192 -3.676768 -3.515152 -3.353535 -3.272727 -2.707071 -2.383838 -2.222222 -1.979798 -1.89899 -1.818182 -1.656566 -1.575758 -1.494949 -1.414141 -1.252525 -1.171717 -1.090909 -0.9292929 -0.8484848 -0.7676768 -0.3636364 -0.2020202 -0.04040404 0.1212121 0.5252525 0.9292929 1.010101 1.090909 1.171717 1.656566 1.737374 1.818182 1.979798 2.141414 2.222222 2.30303 2.383838 2.626263 2.787879 2.868687 2.949495 3.191919 3.272727 3.434343 3.676768 3.838384 3.919192 4 
-0.6173 -0.9252 -0.5767 -2.1128 -3.0476 -1.8 13.4036 5.8253 0.8029 -3.9178 -4.7139 -5.8763 -8.8384 -10.5007 -11.9842 -12.4943 -9.9205 -6.8093 -2.7293 4.1454 5.2966 4.9016 -4.1136 -2.8382 -0.8382 -1.4701 -6.5603 6.7351 8.9884 9.7883 9.576 -1.1469 -3.5716 -5.9052 -7.7312 -5.9471 -4.2306 -2.2573 -0.4444 1.8541 1.3 0.7914 0.2991 -2.124 -3.68 -7.3079 -13.6069 -15.2502 -14.1519 -12.0423 
-4 -3.919192 -3.757576 -3.676768 -3.59596 -3.434343 -3.353535 -3.191919 -3.111111 -2.949495 -2.787879 -2.707071 -2.545455 -1.979798 -1.818182 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.090909 -0.9292929 -0.7676768 -0.6868687 -0.5252525 -0.4444444 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.2828283 0.5252525 1.090909 1.171717 1.737374 2.060606 2.30303 2.383838 2.464646 2.545455 2.868687 3.030303 3.111111 3.272727 3.515152 3.59596 3.919192 4 
-10.2692 -6.0961 2.1213 4.2381 4.668 3.6119 2.7273 3.6986 5.366 9.1744 10.3322 10.1954 9.0234 1.3026 -2.3084 -5.8105 -6.5039 -7.2409 -7.2241 -7.9956 -8.5639 -7.1849 -0.2651 6.8481 7.8291 3.0757 -1.3771 -10.1185 -12.2564 -12.9784 -11.343 -8.5809 1.5137 2.5828 -2.8827 -2.8415 5.6846 5.3957 -3.298 -4.5492 -4.4939 -3.2324 0.9008 -3.5655 -5.8084 -6.8524 -0.5443 1.1412 -2.5325 -4.1385 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.515152 -3.111111 -3.030303 -2.868687 -2.787879 -2.545455 -2.464646 -1.979798 -1.89899 -1.818182 -1.737374 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.5252525 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.6060606 0.6868687 0.8484848 1.252525 1.414141 1.575758 1.656566 1.737374 1.818182 1.979798 2.060606 2.141414 2.464646 2.626263 2.707071 2.868687 3.030303 3.353535 3.434343 3.59596 3.838384 3.919192 4 
10.1769 2.9839 -3.369 -8.4297 -9.6389 -6.4621 -1.2245 -0.1658 3.0173 5.5743 5.9252 5.0615 7.9712 8.3008 7.8843 9.1527 9.0877 5.6579 2.9446 1.3165 1.3674 3.0899 7.5414 0.3614 -3.0414 -4.553 -4.9359 -2.5605 -3.3202 -3.2766 -3.5547 -6.1587 -5.4844 -3.8629 -1.3982 0.7981 3.1704 3.5972 4.5474 6.853 2.966 0.7753 -1.5817 1.3221 -5.5755 -9.4169 -13.6028 -8.3631 -4.0661 2.065 
