1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
357.8876 291.8876 -995.1124 89.8876 289.8876 418.8876 310.8876 281.8876 283.8876 280.8876 280.8876 274.8876 266.8876 254.8876 165.8876 140.8876 -920.1124 -1034.1124 43.8876 197.8876 432.8876 450.8876 411.8876 370.8876 375.8876 415.8876 408.8876 363.8876 334.8876 354.8876 122.8876 19.8876 -576.1124 -304.1124 -252.1124 -378.1124 -124.1124 214.8876 294.8876 -164.1124 -1.1124 117.8876 278.8876 276.8876 277.8876 94.8876 98.8876 76.8876 128.8876 125.8876
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
-246.3146 -145.3146 58.6854 -186.3146 -210.3146 -173.3146 -93.3146 102.6854 116.6854 129.6854 138.6854 137.6854 108.6854 -110.3146 -183.3146 -205.3146 -66.3146 123.6854 154.6854 149.6854 147.6854 4.6854 -58.3146 -23.3146 -162.3146 -170.3146 -154.3146 -67.3146 14.6854 75.6854 182.6854 177.6854 162.6854 -222.3146 -175.3146 -148.3146 28.6854 60.6854 76.6854 95.6854 105.6854 110.6854 94.6854 96.6854 98.6854 279.6854 449.6854 104.6854 -194.3146 -93.3146
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
33.5449 20.5449 15.5449 15.5449 12.5449 13.5449 12.5449 32.5449 44.5449 50.5449 57.5449 55.5449 49.5449 22.5449 13.5449 12.5449 3.5449 -16.4551 -70.4551 -72.4551 -64.4551 -58.4551 -31.4551 9.5449 15.5449 17.5449 18.5449 20.5449 11.5449 23.5449 17.5449 25.5449 25.5449 70.5449 60.5449 36.5449 35.5449 33.5449 28.5449 9.5449 12.5449 6.5449 -8.4551 -20.4551 -28.4551 -77.4551 -76.4551 -78.4551 -43.4551 -33.4551
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
0.9494 28.9494 -19.0506 -18.0506 -16.0506 -28.0506 -33.0506 -4.0506 4.9494 9.9494 7.9494 2.9494 -10.0506 -8.0506 -30.0506 -27.0506 -45.0506 -76.0506 -25.0506 -8.0506 38.9494 37.9494 32.9494 44.9494 39.9494 33.9494 30.9494 26.9494 11.9494 -6.0506 -61.0506 -22.0506 -2.0506 19.9494 19.9494 12.9494 -6.0506 -5.0506 -12.0506 -33.0506 -30.0506 -26.0506 -16.0506 -1.0506 0.9494 11.9494 27.9494 45.9494 56.9494 47.9494
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
151.9551 8.9551 1.9551 -87.0449 -105.0449 -199.0449 -215.0449 -211.0449 -202.0449 -190.0449 -177.0449 -151.0449 -129.0449 -122.0449 11.9551 15.9551 -19.0449 7.9551 4.9551 5.9551 35.9551 157.9551 162.9551 121.9551 13.9551 16.9551 22.9551 37.9551 17.9551 87.9551 -46.0449 -36.0449 -12.0449 73.9551 77.9551 70.9551 -22.0449 -6.0449 0.9551 -13.0449 19.9551 40.9551 98.9551 90.9551 79.9551 36.9551 16.9551 29.9551 27.9551 58.9551
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
-122.6236 -98.6236 -53.6236 -34.6236 -27.6236 -24.6236 -6.6236 65.3764 74.3764 80.3764 78.3764 74.3764 58.3764 49.3764 63.3764 69.3764 91.3764 79.3764 47.3764 43.3764 23.3764 27.3764 39.3764 66.3764 46.3764 20.3764 14.3764 -1.6236 -22.6236 -51.6236 10.3764 10.3764 -1.6236 -61.6236 -76.6236 -81.6236 70.3764 86.3764 92.3764 35.3764 19.3764 -1.6236 -68.6236 -72.6236 -70.6236 -22.6236 -26.6236 -45.6236 2.3764 33.3764
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
151.9101 208.9101 -121.0899 27.9101 55.9101 62.9101 -2.0899 -54.0899 2.9101 41.9101 35.9101 22.9101 37.9101 21.9101 85.9101 57.9101 -60.0899 103.9101 -133.0899 -190.0899 -131.0899 91.9101 -64.0899 -245.0899 -170.0899 -48.0899 4.9101 77.9101 25.9101 -248.0899 50.9101 9.9101 -53.0899 80.9101 75.9101 52.9101 58.9101 93.9101 119.9101 59.9101 70.9101 106.9101 48.9101 -8.0899 -52.0899 -68.0899 -81.0899 -46.0899 -86.0899 -99.0899
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
-68.9888 121.0112 46.0112 11.0112 14.0112 -32.9888 -89.9888 41.0112 85.0112 101.0112 104.0112 84.0112 11.0112 -31.9888 61.0112 49.0112 -16.9888 -5.9888 43.0112 8.0112 -20.9888 -24.9888 -10.9888 51.0112 61.0112 61.0112 58.0112 29.0112 -27.9888 -45.9888 26.0112 -2.9888 -33.9888 85.0112 109.0112 82.0112 -55.9888 -43.9888 -35.9888 54.0112 80.0112 95.0112 -8.9888 -50.9888 -63.9888 127.0112 81.0112 -90.9888 -54.9888 -2.9888
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
12.0449 12.0449 7.0449 -33.9551 -57.9551 4.0449 5.0449 50.0449 29.0449 14.0449 -2.9551 -8.9551 -19.9551 -37.9551 31.0449 55.0449 -26.9551 31.0449 37.0449 8.0449 8.0449 -16.9551 -27.9551 19.0449 21.0449 -48.9551 -57.9551 -56.9551 -0.9551 -35.9551 0.0449 -54.9551 -59.9551 -31.9551 -35.9551 -61.9551 18.0449 29.0449 38.0449 -9.9551 -37.9551 -62.9551 -39.9551 -16.9551 -11.9551 33.0449 0.0449 -3.9551 32.0449 9.0449
1 5 21 25 26 30 32 39 40 41 42 43 45 50 56 57 62 66 72 73 76 81 83 86 89 91 92 94 96 101 110 112 114 123 124 126 132 133 134 139 140 141 145 147 148 161 163 166 174 176
